realvd,sortby,direct,day,time,speed,accu,jam_percent,congest
VTXQJ20,40.0,1,0,11,40.699097,3.4866667,0.2439,0.0
VTXQJ20,40.0,1,0,12,40.09801,3.22,0.0244,0.0
VTXQJ20,40.0,1,0,13,40.238243,2.7466667,0.0244,0.0
VTXQJ20,40.0,1,0,14,39.822674,3.0466664,0.2683,0.0
VTXQJ20,40.0,1,0,15,39.6286,3.72,0.4146,0.0
VTXQJ20,40.0,1,0,16,38.781013,3.92,0.439,0.0
VTXQJ20,40.0,1,0,17,38.479954,4.8033333,0.5854,0.0
VTXQJ20,40.0,1,0,18,39.04408,4.09,0.8537,0.0
VTXQJ20,40.0,1,0,19,38.472755,3.6933334,0.7561,0.0
VTXQJ20,40.0,1,0,20,38.542,4.65,0.8537,0.0
VTXQJ20,40.0,1,0,21,38.602734,5.75,0.8049,0.0
VTXQJ20,40.0,1,0,22,38.036198,5.4833336,0.7805,0.0
VTXQJ20,40.0,1,0,23,39.78459,4.383333,0.4634,0.0
VTXQJ20,40.0,1,1,0,41.024475,2.7766666,0.0,0.0
VTXQJ20,40.0,1,1,1,40.989887,1.4699999,0.0,0.0
VTXQJ20,40.0,1,1,2,40.84158,0.8966667,0.0,0.0
VTXQJ20,40.0,1,1,3,41.168865,0.58,0.0,0.0
VTXQJ20,40.0,1,1,4,41.679287,0.39333335,0.0,0.0
VTXQJ20,40.0,1,1,5,40.324688,0.47333333,0.0,0.0
VTXQJ20,40.0,1,1,6,41.66157,0.42333332,0.0,0.0
VTXQJ20,40.0,1,1,7,41.557793,0.46333334,0.0,0.0
VTXQJ20,40.0,1,1,8,41.673763,1.2233332,0.5854,0.0
VTXQJ20,40.0,1,1,9,43.863815,2.0733335,0.9268,0.0
VTXQJ20,40.0,1,1,10,41.773766,2.9099998,0.9268,0.0
VTXQJ20,40.0,1,1,11,39.661125,3.8866665,0.3415,0.0
VTXQJ20,40.0,1,1,12,39.084633,3.53,0.1707,0.0
VTXQJ20,40.0,1,1,13,39.62881,3.6299999,0.0488,0.0
VTXQJ20,40.0,1,1,14,39.067837,4.0333333,0.2683,0.0
VTXQJ20,40.0,1,1,15,38.167793,6.8366666,0.3659,0.0
VTXQJ20,40.0,1,1,16,38.793983,5.56,0.3659,0.0
VTXQJ20,40.0,1,1,17,38.950737,4.8233333,0.6585,0.0
VTXQJ20,40.0,1,1,18,38.07998,5.28,0.9268,0.0
VTXQJ20,40.0,1,1,19,37.21618,4.5666666,0.8049,0.0
VTXQJ20,40.0,1,1,20,38.70281,5.2166667,0.878,0.0
VTXQJ20,40.0,1,1,21,38.253925,6.33,0.8293,0.0
VTXQJ20,40.0,1,1,22,39.77509,4.5533333,0.7317,0.0
VTXQJ20,40.0,1,1,23,39.976765,3.5600002,0.5366,0.0
VTXQJ20,40.0,1,2,0,41.196354,3.2133331,0.0,0.0
VTXQJ20,40.0,1,2,1,42.06697,0.75333333,0.0,0.0
VTXQJ20,40.0,1,2,2,41.813297,0.65333337,0.0,0.0
VTXQJ20,40.0,1,2,3,40.820183,0.49666667,0.0,0.0
VTXQJ20,40.0,1,2,4,41.50327,0.29,0.0,0.0
VTXQJ20,40.0,1,2,5,39.517033,0.31,0.0,0.0
VTXQJ20,40.0,1,2,6,43.20184,0.23333335,0.0,0.0
VTXQJ20,40.0,1,2,7,41.71538,0.4333333,0.0,0.0
VTXQJ20,40.0,1,2,8,41.7614089744,5.3005833725,0.5122,0.0
VTXQJ20,40.0,1,2,9,35.3051456154,19.6590476914,0.9756,0.5491
VTXQJ20,40.0,1,2,10,38.528286,12.69,0.9756,0.0
VTXQJ20,40.0,1,2,11,41.281956,4.353333,0.3415,0.0
VTXQJ20,40.0,1,2,12,40.15911,3.9533336,0.2439,0.0
VTXQJ20,40.0,1,2,13,40.313522,4.1299996,0.122,0.0
VTXQJ20,40.0,1,2,14,38.113834,3.9633334,0.1951,0.0
VTXQJ20,40.0,1,2,15,38.67759,3.8866665,0.3902,0.0
VTXQJ20,40.0,1,2,16,39.35403,3.9866667,0.4634,0.0
VTXQJ20,40.0,1,2,17,38.410583,4.56,0.6829,0.0
VTXQJ20,40.0,1,2,18,38.099678,6.6299996,0.9512,0.0
VTXQJ20,40.0,1,2,19,38.209717,6.066667,0.8537,0.0
VTXQJ20,40.0,1,2,20,40.05626,5.43,0.9024,0.0
VTXQJ20,40.0,1,2,21,39.956604,4.59,0.878,0.0
VTXQJ20,40.0,1,2,22,39.650307,4.906667,0.878,0.0
VTXQJ20,40.0,1,2,23,40.113285,4.2033334,0.6098,0.0
VTXQJ20,40.0,1,3,0,41.156464,2.17,0.0,0.0
VTXQJ20,40.0,1,3,1,41.81191,1.19,0.0,0.0
VTXQJ20,40.0,1,3,2,38.941753,0.71999997,0.0,0.0
VTXQJ20,40.0,1,3,3,40.37271,0.42333332,0.0,0.0
VTXQJ20,40.0,1,3,4,39.090218,0.41666666,0.0,0.0
VTXQJ20,40.0,1,3,5,40.64416,0.28666666,0.0,0.0
VTXQJ20,40.0,1,3,6,42.579887,0.38666666,0.0,0.0
VTXQJ20,40.0,1,3,7,41.07954,1.5566667,0.0,0.0
VTXQJ20,40.0,1,3,8,41.778034,5.5466666,0.5854,0.0
VTXQJ20,40.0,1,3,9,35.784885,19.56,0.9512,0.5108
VTXQJ20,40.0,1,3,10,34.027786,16.51,0.9512,0.569
VTXQJ20,40.0,1,3,11,40.058475,5.1733336,0.3659,0.0
VTXQJ20,40.0,1,3,12,39.5992,4.4,0.1707,0.0
VTXQJ20,40.0,1,3,13,39.93599,3.7133331,0.0976,0.0
VTXQJ20,40.0,1,3,14,38.25011,4.3799996,0.3415,0.0
VTXQJ20,40.0,1,3,15,38.460762,4.483333,0.3659,0.0
VTXQJ20,40.0,1,3,16,38.452404,4.66,0.3902,0.0
VTXQJ20,40.0,1,3,17,37.297264,4.9766665,0.7317,0.0
VTXQJ20,40.0,1,3,18,39.520065,5.3799996,0.9024,0.0
VTXQJ20,40.0,1,3,19,38.411022,4.4166665,0.8049,0.0
VTXQJ20,40.0,1,3,20,39.347908,6.023333,0.9268,0.0
VTXQJ20,40.0,1,3,21,39.16435,5.3233333,0.8049,0.0
VTXQJ20,40.0,1,3,22,39.512592,5.843333,0.9024,0.0
VTXQJ20,40.0,1,3,23,40.25702,3.95,0.6098,0.0
VU5QC60,41.0,2,4,0,33.74794,0.0075,0.0,0.0
VU5QC60,41.0,2,4,1,33.04721,1.75552631053,0.0,0.0
VU5QC60,41.0,2,4,2,32.28219,1.04455128846,0.0,0.0
VU5QC60,41.0,2,4,3,37.445,0.686805556389,0.0,0.0
VU5QC60,41.0,2,4,4,33.922306,0.0175,0.0,0.0
VU5QC60,41.0,2,4,5,37.295296,0.005,0.0,0.0
VU5QC60,41.0,2,4,6,35.022045,0.395,0.0,0.0
VU5QC60,41.0,2,4,7,36.43202,0.05,0.0,0.0
VU5QC60,41.0,2,4,8,34.31528,0.40499997,0.4146,0.0
VU5QC60,41.0,2,4,9,35.534958,0.62750006,0.7073,0.0
VU5QC60,41.0,2,4,10,35.9534,1.1725,0.7561,0.0
VU5QC60,41.0,2,4,11,35.551395,0.9825,0.5366,0.0
VU5QC60,41.0,2,4,12,37.14941,0.4125,0.561,0.0
VU5QC60,41.0,2,4,13,37.66258,0.565,0.6341,0.0
VU5QC60,41.0,2,4,14,34.17168,0.37,0.5854,0.0
VU5QC60,41.0,2,4,15,35.164295,0.52500004,0.7073,0.0
VU5QC60,41.0,2,4,16,34.970634,0.39249998,0.7805,0.0
VU5QC60,41.0,2,4,17,33.945225,1.6025,0.7317,0.0
VU5QC60,41.0,2,4,18,30.254154,0.79,0.6585,0.0
VU5QC60,41.0,2,4,19,37.159042,2.2575002,0.7317,0.0
VU5QC60,41.0,2,4,20,37.62647,0.11000001,0.6829,0.0
VU5QC60,41.0,2,4,21,36.349625,0.05,0.8293,0.0
VU5QC60,41.0,2,4,22,36.189743,0.0175,0.7805,0.0
VU5QC60,41.0,2,4,23,35.369537,0.025,0.8049,0.0
VU5QC60,41.0,2,5,0,35.865944,0.005,0.0244,0.0
VU5QC60,41.0,2,5,1,34.450356,2.23730261311,0.0,0.0
VU5QC60,41.0,2,5,2,36.229168,1.45398648649,0.0,0.0
VU5QC60,41.0,2,5,3,35.281025,0.005,0.0,0.0
VU5QC60,41.0,2,5,4,35.89,0.779428564571,0.0,0.0
VU5QC60,41.0,2,5,5,38.474762,0.708263895833,0.0,0.0
VU5QC60,41.0,2,5,6,30.605494,0.114999995,0.0,0.0
VU5QC60,41.0,2,5,7,34.571785,0.0175,0.0,0.0
VU5QC60,41.0,2,5,8,35.067726,0.01,0.0244,0.0
VU5QC60,41.0,2,5,9,34.645714,0.045,0.0732,0.0
VU5QC60,41.0,2,5,10,33.374416,0.13,0.0976,0.0
VU5QC60,41.0,2,5,11,33.092335,0.15,0.2683,0.0
VU5QC60,41.0,2,5,12,36.450127,0.4725,0.6341,0.0
VU5QC60,41.0,2,5,13,30.115898,0.24249999,0.5122,0.0
VU5QC60,41.0,2,5,14,31.83755,0.1825,0.4878,0.0
VU5QC60,41.0,2,5,15,33.92704,0.21249999,0.6098,0.0
VU5QC60,41.0,2,5,16,30.118805,0.285,0.7073,0.0
VU5QC60,41.0,2,5,17,30.01,0.06999999,0.7073,0.0
VU5QC60,41.0,2,5,18,31.019453,0.125,0.6341,0.0
VU5QC60,41.0,2,5,19,37.81073,1.075,0.7317,0.0
VU5QC60,41.0,2,5,20,35.422897,0.0275,0.7561,0.0
VU5QC60,41.0,2,5,21,36.751553,0.0325,0.8049,0.0
VU5QC60,41.0,2,5,22,36.474636,0.030000001,0.7805,0.0
VU5QC60,41.0,2,5,23,35.38722,0.030000001,0.7073,0.0
VU5QC60,41.0,2,6,0,38.796387,0.0075,0.0,0.0
VU5QC60,41.0,2,6,1,38.52547,0.01,0.0,0.0
VU5QC60,41.0,2,6,2,37.284855,1.53791667389,0.0,0.0
VU5QC60,41.0,2,6,3,39.776295,1.08042858257,0.0,0.0
VU5QC60,41.0,2,6,4,36.317898,0.784999997838,0.0,0.0
VU5QC60,41.0,2,6,5,33.69077,0.703243245135,0.0,0.0
VU5QC60,41.0,2,6,6,33.181282,0.0425,0.0,0.0
VU5QC60,41.0,2,6,7,35.0,0.005,0.0,0.0
VU5QC60,41.0,2,6,8,33.45846,0.0175,0.0,0.0
VU5QC60,41.0,2,6,9,28.779266,0.0375,0.0,0.0
VU5QC60,41.0,2,6,10,34.844532,0.0275,0.0,0.0
VU5QC60,41.0,2,6,11,32.588444,0.075,0.0,0.0
VU5QC60,41.0,2,6,12,28.283623,0.52,0.4634,0.0
VU5QC60,41.0,2,6,13,27.754894,0.120000005,0.1463,0.0
VU5QC60,41.0,2,6,14,32.37658,0.12,0.1707,0.0
VU5QC60,41.0,2,6,15,35.09207,0.375,0.3171,0.0
VU5QC60,41.0,2,6,16,30.478182,0.0825,0.5366,0.0
VU5QC60,41.0,2,6,17,29.53266,0.0725,0.561,0.0
VU5QC60,41.0,2,6,18,30.330114,0.04,0.561,0.0
VU5QC60,41.0,2,6,19,33.978622,1.4375,0.6829,0.0
VU5QC60,41.0,2,6,20,34.57677,0.0375,0.8293,0.0
VU5QC60,41.0,2,6,21,33.865974,0.0225,0.8049,0.0
VU5QC60,41.0,2,6,22,33.58651,0.0175,0.8049,0.0
VU5QC60,41.0,2,6,23,31.65384,0.01,0.2195,0.0
VU5QC60,41.0,2,0,0,34.959606,0.02,0.0,0.0
VU5QC60,41.0,2,0,1,37.72037,0.005,0.0,0.0
VU5QC60,41.0,2,0,2,29.428,0.983541656389,0.0,0.0
VU5QC60,41.0,2,0,3,31.225002,0.005,0.0,0.0
VU5QC60,41.0,2,0,4,28.409409,0.414324325676,0.0,0.0
VU5QC60,41.0,2,0,5,36.069332,0.453040538919,0.0,0.0
VU5QC60,41.0,2,0,6,36.059593,0.1175,0.0,0.0
VU5QC60,41.0,2,0,7,28.646765,0.024999999,0.0,0.0
VU5QC60,41.0,2,0,8,30.197334,0.030000001,0.4878,0.0
VU5QC60,41.0,2,0,9,29.898462,0.03,0.7073,0.0
VU5QC60,41.0,2,0,10,34.386154,0.0325,0.6585,0.0
VU5QC60,41.0,2,0,11,30.424,0.045,0.1951,0.0
VU5QC60,41.0,2,0,12,33.386925,0.024999999,0.2683,0.0
VU5QC60,41.0,2,0,13,36.425854,0.035,0.2439,0.0
VU5QC60,41.0,2,0,14,32.47862,0.122499995,0.1951,0.0
VU5QC60,41.0,2,0,15,34.293606,0.11000001,0.4634,0.0
VU5QC60,41.0,2,0,16,33.29073,0.0725,0.5122,0.0
VU5QC60,41.0,2,0,17,30.069624,0.13,0.7073,0.0
VU5QC60,41.0,2,0,18,29.526182,0.089999996,0.6098,0.0
VU5QC60,41.0,2,0,19,33.678345,0.1425,0.8049,0.0
VU5QC60,41.0,2,0,20,34.863686,0.012499999,0.8049,0.0
VU5QC60,41.0,2,0,21,35.017998,0.02,0.8293,0.0
VU5QC60,41.0,2,0,22,35.580784,0.012499999,0.8049,0.0
VU5QC60,41.0,2,0,23,33.26049,0.0075,0.4878,0.0
VU5QC60,41.0,2,1,0,35.210983,0.012499999,0.0,0.0
VU5QC60,41.0,2,1,1,36.314816,0.005,0.0,0.0
VU5QC60,41.0,2,1,2,34.633045,0.954166668306,0.0,0.0
VU5QC60,41.0,2,1,3,36.02941,0.0225,0.0,0.0
VU5QC60,41.0,2,1,4,35.234116,0.524696968788,0.0,0.0
VU5QC60,41.0,2,1,5,32.33524,0.486180557222,0.0,0.0
VU5QC60,41.0,2,1,6,35.677647,0.0375,0.0,0.0
VU5QC60,41.0,2,1,7,35.17522,0.0075,0.0,0.0
VU5QC60,41.0,2,1,8,28.3225,0.0225,0.561,0.0
VU5QC60,41.0,2,1,9,32.822548,0.035,0.7317,0.0
VU5QC60,41.0,2,1,10,29.596752,0.08,0.7805,0.0
VU5QC60,41.0,2,1,11,32.19375,0.055,0.5366,0.0
VU5QC60,41.0,2,1,12,34.688385,0.085,0.2195,0.0
VU5QC60,41.0,2,1,13,34.403873,0.037499998,0.2927,0.0
VU5QC60,41.0,2,1,14,32.299847,0.0225,0.3902,0.0
VU5QC60,41.0,2,1,15,30.783207,0.125,0.6341,0.0
VU5QC60,41.0,2,1,16,31.842468,0.0625,0.6829,0.0
VU5QC60,41.0,2,1,17,29.889074,0.0425,0.7805,0.0
VU5QC60,41.0,2,1,18,32.443054,0.04,0.6829,0.0
VU5QC60,41.0,2,1,19,37.0555,0.5575,0.7805,0.0
VU5QC60,41.0,2,1,20,36.477158,0.025,0.7561,0.0
VU5QC60,41.0,2,1,21,33.848923,0.0325,0.7805,0.0
VU5QC60,41.0,2,1,22,33.255142,0.015,0.7805,0.0
VU5QC60,41.0,2,1,23,34.442017,0.01,0.5122,0.0
VU5QC60,41.0,2,2,0,32.77956,0.0075,0.0,0.0
VU5QC60,41.0,2,2,1,31.083055,1.58344594243,0.0,0.0
VU5QC60,41.0,2,2,2,31.483599,0.973402780833,0.0,0.0
VU5QC60,41.0,2,2,3,33.704117,0.005,0.0,0.0
VU5QC60,41.0,2,2,4,35.692307,0.473214283143,0.0,0.0
VU5QC60,41.0,2,2,5,30.835833,0.502426469412,0.0,0.0
VU5QC60,41.0,2,2,6,30.764336,0.645,0.0,0.0
VU5QC60,41.0,2,2,7,34.857143,0.1,0.0,0.0
VU5QC60,41.0,2,2,8,27.17548,4.27019236564,0.4634,0.0
VU5QC60,41.0,2,2,9,25.1668340513,5.96544865964,0.7317,0.0
VU5QC60,41.0,2,2,10,30.026218,0.1475,0.8049,0.0
VU5QC60,41.0,2,2,11,33.429,0.19749999,0.439,0.0
VU5QC60,41.0,2,2,12,31.274525,0.12,0.3415,0.0
VU5QC60,41.0,2,2,13,31.80503,0.1875,0.3902,0.0
VU5QC60,41.0,2,2,14,31.131447,0.26,0.3171,0.0
VU5QC60,41.0,2,2,15,30.95169,0.1525,0.4634,0.0
VU5QC60,41.0,2,2,16,32.194027,0.13000001,0.6585,0.0
VU5QC60,41.0,2,2,17,31.090363,0.495,0.7317,0.0
VU5QC60,41.0,2,2,18,29.29112,0.4425,0.6829,0.0
VU5QC60,41.0,2,2,19,36.192726,2.8575,0.7805,0.0
VU5QC60,41.0,2,2,20,34.890396,0.1425,0.8049,0.0
VU5QC60,41.0,2,2,21,35.686928,0.0325,0.8049,0.0
VU5QC60,41.0,2,2,22,35.206703,0.03,0.8293,0.0
VU5QC60,41.0,2,2,23,35.316303,0.0175,0.7073,0.0
VU5QC60,41.0,2,3,0,34.257664,0.0125,0.0,0.0
VU5QC60,41.0,2,3,1,35.1803,1.72822367629,0.0,0.0
VU5QC60,41.0,2,3,2,36.373436,1.058611105,0.0,0.0
VU5QC60,41.0,2,3,3,33.498123,0.005,0.0,0.0
VU5QC60,41.0,2,3,4,33.614616,0.536642859971,0.0,0.0
VU5QC60,41.0,2,3,5,36.427856,0.482500001026,0.0,0.0
VU5QC60,41.0,2,3,6,31.952143,0.2775,0.0,0.0
VU5QC60,41.0,2,3,7,36.1204,0.057499997,0.0,0.0
VU5QC60,41.0,2,3,8,33.70968,0.012499999,0.439,0.0
VU5QC60,41.0,2,3,9,33.497585,0.08,0.7073,0.0
VU5QC60,41.0,2,3,10,32.10497,0.17249998,0.7317,0.0
VU5QC60,41.0,2,3,11,32.295315,0.0875,0.4878,0.0
VU5QC60,41.0,2,3,12,32.09745,0.125,0.4146,0.0
VU5QC60,41.0,2,3,13,31.44281,0.36,0.4146,0.0
VU5QC60,41.0,2,3,14,33.308342,0.275,0.2683,0.0
VU5QC60,41.0,2,3,15,32.117546,0.365,0.5366,0.0
VU5QC60,41.0,2,3,16,33.280876,0.024999999,0.7073,0.0
VU5QC60,41.0,2,3,17,28.289024,0.265,0.8049,0.0
VU5QC60,41.0,2,3,18,28.94784,0.385,0.6585,0.0
VU5QC60,41.0,2,3,19,33.13086,0.92,0.7805,0.0
VU5QC60,41.0,2,3,20,34.827114,0.15,0.7561,0.0
VU5QC60,41.0,2,3,21,33.85,0.045,0.8537,0.0
VU5QC60,41.0,2,3,22,32.1251,0.030000001,0.8537,0.0
VU5QC60,41.0,2,3,23,34.345703,0.035,0.7073,0.0
VTHRR20,42.0,1,4,0,38.33849,1.82,0.0,0.0
VTHRR20,42.0,1,4,1,35.916832,0.98499995,0.0,0.0
VTHRR20,42.0,1,4,2,34.209785,0.865,0.0,0.0
VTHRR20,42.0,1,4,3,33.18027,0.3,0.0,0.0
VTHRR20,42.0,1,4,4,32.582256,0.26,0.0,0.0
VTHRR20,42.0,1,4,5,32.984154,0.435,0.0,0.0
VTHRR20,42.0,1,4,6,30.409039,0.45,0.0,0.0
VTHRR20,42.0,1,4,7,40.3357,1.3,0.0,0.0
VTHRR20,42.0,1,4,8,44.35765,3.4,0.0,0.0
VTHRR20,42.0,1,4,9,42.043335,6.145,0.0,0.0
VTHRR20,42.0,1,4,10,42.65097,5.605,0.0,0.0
VTHRR20,42.0,1,4,11,43.67476,4.425,0.0,0.0
VTHRR20,42.0,1,4,12,43.590954,4.0950003,0.0,0.0
VTHRR20,42.0,1,4,13,44.145615,4.575,0.0,0.0
VTHRR20,42.0,1,4,14,43.93743,4.455,0.0,0.0
VTHRR20,42.0,1,4,15,42.342274,4.335,0.0,0.0
VTHRR20,42.0,1,4,16,43.739334,4.435,0.0,0.0
VTHRR20,42.0,1,4,17,43.952435,5.45,0.0,0.0
VTHRR20,42.0,1,4,18,42.77789,5.925,0.0,0.0
VTHRR20,42.0,1,4,19,34.072212,7.85771420571,0.0,0.4334
VTHRR20,42.0,1,4,20,35.13555,8.849999,0.0,0.4702
VTHRR20,42.0,1,4,21,36.531242,5.915,0.0,0.1155
VTHRR20,42.0,1,4,22,37.595673,4.465,0.0,0.0
VTHRR20,42.0,1,4,23,37.806744,4.02,0.0,0.0
VTHRR20,42.0,1,5,0,35.665462,2.6000001,0.0,0.0
VTHRR20,42.0,1,5,1,36.25277,1.41,0.0,0.0
VTHRR20,42.0,1,5,2,34.153404,1.34,0.0,0.0
VTHRR20,42.0,1,5,3,34.07144,0.43,0.0,0.0
VTHRR20,42.0,1,5,4,32.885136,0.7,0.0,0.0
VTHRR20,42.0,1,5,5,31.63703,0.365,0.0,0.0
VTHRR20,42.0,1,5,6,31.564388,0.565,0.0,0.0
VTHRR20,42.0,1,5,7,41.0,0.65,0.0,0.0
VTHRR20,42.0,1,5,8,45.32302,1.83,0.0,0.0
VTHRR20,42.0,1,5,9,45.5951,2.625,0.0,0.0
VTHRR20,42.0,1,5,10,44.90389,2.185,0.0,0.0
VTHRR20,42.0,1,5,11,43.041878,2.675,0.0,0.0
VTHRR20,42.0,1,5,12,43.981457,0.97499996,0.0,0.0
VTHRR20,42.0,1,5,13,43.63262535,1.8299999,0.0,0.0
VTHRR20,42.0,1,5,14,42.302254,1.705,0.0,0.0
VTHRR20,42.0,1,5,15,45.255363,3.33,0.0,0.0
VTHRR20,42.0,1,5,16,46.21044,3.46,0.0,0.0
VTHRR20,42.0,1,5,17,45.10615,3.375,0.0,0.0
VTHRR20,42.0,1,5,18,43.964203,3.7150002,0.0,0.0
VTHRR20,42.0,1,5,19,37.83257,5.39,0.0,0.0
VTHRR20,42.0,1,5,20,37.038654,5.6800003,0.0,0.0656
VTHRR20,42.0,1,5,21,36.2962,4.625,0.0,0.0
VTHRR20,42.0,1,5,22,37.707466,4.34,0.0,0.0
VTHRR20,42.0,1,5,23,37.343143,3.26,0.0,0.0
VTHRR20,42.0,1,6,0,37.08485,1.925,0.0,0.0
VTHRR20,42.0,1,6,1,36.223984,1.175,0.0,0.0
VTHRR20,42.0,1,6,2,36.915806,0.82500005,0.0,0.0
VTHRR20,42.0,1,6,3,36.055557,0.51,0.0,0.0
VTHRR20,42.0,1,6,4,35.843437,0.23500001,0.0,0.0
VTHRR20,42.0,1,6,5,33.18743,0.375,0.0,0.0
VTHRR20,42.0,1,6,6,31.435059,0.26,0.0,0.0
VTHRR20,42.0,1,6,7,40.82366,0.575,0.0,0.0
VTHRR20,42.0,1,6,8,43.947514,1.1999999,0.0,0.0
VTHRR20,42.0,1,6,9,43.7050004872,1.775,0.0,0.0
VTHRR20,42.0,1,6,10,45.71117,1.8349999,0.0,0.0
VTHRR20,42.0,1,6,11,46.182514,2.36,0.0,0.0
VTHRR20,42.0,1,6,12,45.72494,2.4,0.0,0.0
VTHRR20,42.0,1,6,13,44.894245,1.755,0.0,0.0
VTHRR20,42.0,1,6,14,44.586735,3.0100002,0.0,0.0
VTHRR20,42.0,1,6,15,45.697426,3.075,0.0,0.0
VTHRR20,42.0,1,6,16,45.0874411429,2.88,0.0,0.0
VTHRR20,42.0,1,6,17,44.6574226667,2.9350002,0.0,0.0
VTHRR20,42.0,1,6,18,41.334231,3.225,0.0,0.0
VTHRR20,42.0,1,6,19,38.01968,4.175,0.0,0.0
VTHRR20,42.0,1,6,20,35.89451,4.485,0.0,0.0
VTHRR20,42.0,1,6,21,37.2661,3.6,0.0,0.0
VTHRR20,42.0,1,6,22,37.265404,3.65,0.0,0.0
VTHRR20,42.0,1,6,23,38.17487,3.475,0.0,0.0
VTHRR20,42.0,1,0,0,37.55,2.04,0.0,0.0
VTHRR20,42.0,1,0,1,35.836575,1.18,0.0,0.0
VTHRR20,42.0,1,0,2,36.537502,0.90000004,0.0,0.0
VTHRR20,42.0,1,0,3,34.44,0.41000003,0.0,0.0
VTHRR20,42.0,1,0,4,34.166515,0.375,0.0,0.0
VTHRR20,42.0,1,0,5,36.370556,0.35,0.0,0.0
VTHRR20,42.0,1,0,6,34.944996,0.29000002,0.0,0.0
VTHRR20,42.0,1,0,7,43.686104,0.475,0.0,0.0
VTHRR20,42.0,1,0,8,43.559162,0.945,0.0,0.0
VTHRR20,42.0,1,0,9,44.316547,1.1899999,0.0,0.0
VTHRR20,42.0,1,0,10,44.646473,1.81,0.0,0.0
VTHRR20,42.0,1,0,11,45.48928,2.1100001,0.0,0.0
VTHRR20,42.0,1,0,12,45.17713,3.05,0.0,0.0
VTHRR20,42.0,1,0,13,45.500553,2.295,0.0,0.0
VTHRR20,42.0,1,0,14,45.74248,2.7350001,0.0,0.0
VTHRR20,42.0,1,0,15,42.805655875,2.59,0.0,0.0
VTHRR20,42.0,1,0,16,43.25368855,3.07,0.0,0.0
VTHRR20,42.0,1,0,17,45.63842,3.3649998,0.0,0.0
VTHRR20,42.0,1,0,18,41.746037,3.735,0.0,0.0
VTHRR20,42.0,1,0,19,36.091038,4.11,0.0,0.0
VTHRR20,42.0,1,0,20,37.5248,4.09,0.0,0.0
VTHRR20,42.0,1,0,21,35.948776,4.025,0.0,0.0
VTHRR20,42.0,1,0,22,37.907745,3.47,0.0,0.0
VTHRR20,42.0,1,0,23,36.541103,2.525,0.0,0.0
VTHRR20,42.0,1,1,0,37.396294,2.375,0.0,0.0
VTHRR20,42.0,1,1,1,34.801548,1.41,0.0,0.0
VTHRR20,42.0,1,1,2,34.14386,0.825,0.0,0.0
VTHRR20,42.0,1,1,3,33.59437,0.55,0.0,0.0
VTHRR20,42.0,1,1,4,36.370495,0.365,0.0,0.0
VTHRR20,42.0,1,1,5,35.544594,0.35500002,0.0,0.0
VTHRR20,42.0,1,1,6,30.966625,0.545,0.0,0.0
VTHRR20,42.0,1,1,7,41.19143,0.575,0.0,0.0
VTHRR20,42.0,1,1,8,44.096325,1.2099999,0.0,0.0
VTHRR20,42.0,1,1,9,43.040817,1.9649999,0.0,0.0
VTHRR20,42.0,1,1,10,43.856316,1.25,0.0,0.0
VTHRR20,42.0,1,1,11,43.32125,2.3899999,0.0,0.0
VTHRR20,42.0,1,1,12,44.412098,2.325,0.0,0.0
VTHRR20,42.0,1,1,13,45.168186,3.105,0.0,0.0
VTHRR20,42.0,1,1,14,44.851116,3.53,0.0,0.0
VTHRR20,42.0,1,1,15,44.980816,3.6399999,0.0,0.0
VTHRR20,42.0,1,1,16,44.867252,3.68,0.0,0.0
VTHRR20,42.0,1,1,17,44.7715,3.51,0.0,0.0
VTHRR20,42.0,1,1,18,44.706863,4.0150003,0.0,0.0
VTHRR20,42.0,1,1,19,38.497166,5.125,0.0,0.0
VTHRR20,42.0,1,1,20,35.06986,5.66,0.0,0.1703
VTHRR20,42.0,1,1,21,37.48542,4.665,0.0,0.0
VTHRR20,42.0,1,1,22,36.67934,3.5549998,0.0,0.0
VTHRR20,42.0,1,1,23,37.390667,2.97,0.0,0.0
VTHRR20,42.0,1,2,0,36.40837,1.94,0.0,0.0
VTHRR20,42.0,1,2,1,33.448906,1.01,0.0,0.0
VTHRR20,42.0,1,2,2,36.059105,0.72,0.0,0.0
VTHRR20,42.0,1,2,3,36.8,0.27499998,0.0,0.0
VTHRR20,42.0,1,2,4,36.47625,0.19999999,0.0,0.0
VTHRR20,42.0,1,2,5,33.725456,0.285,0.0,0.0
VTHRR20,42.0,1,2,6,39.642895,0.275,0.0,0.0
VTHRR20,42.0,1,2,7,38.923847,0.55,0.0,0.0
VTHRR20,42.0,1,2,8,43.1907877,3.6600000125,0.0,0.0
VTHRR20,42.0,1,2,9,41.3302113,5.60435893333,0.0,0.0
VTHRR20,42.0,1,2,10,42.932198,2.405,0.0,0.0
VTHRR20,42.0,1,2,11,42.118786,2.815,0.0,0.0
VTHRR20,42.0,1,2,12,42.15889635,0.59,0.0,0.0
VTHRR20,42.0,1,2,13,44.29395,1.8499999,0.0,0.0
VTHRR20,42.0,1,2,14,42.763847,4.23,0.0,0.0
VTHRR20,42.0,1,2,15,43.501503,4.425,0.0,0.0
VTHRR20,42.0,1,2,16,43.82906,4.16,0.0,0.0
VTHRR20,42.0,1,2,17,44.558647,4.2,0.0,0.0
VTHRR20,42.0,1,2,18,42.153175,5.3050003,0.0,0.0
